,users,users_received_1,campaign_type_1,opened_1,camp_volume_1,users_received_8,campaign_type_8,opened_8,camp_volume_8,users_received_16,campaign_type_16,opened_16,camp_volume_16,disc1_pre_3days,disc1_pre_6day,disc1_pre_14dat,disc2_pre_4days,disc2_pre_7day,disc2_pre_14day,disc3_pre_1day,disc4_pre_2day,disc5_pre_1day,disc5_pre_13day,products_pre_3days,products_pre_7day,products_pre_14day,new_users_pre_3days,new_users_pre_7day,new_users_pre_14day,volume_pre_3days,volume_pre_7day,volume_pre_14day,full_revenue_pre_3days,full_revenue_pre_7day,full_revenue_pre_14day,year,month
267,2.0,0.0,0.0,0.0,0.0,71.0,1.0,20.0,71.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,5.0,3.0,1.0,7.0,4.0,2.0,20800.0,8400.0,8800.0,2016,2
268,2.0,152.0,2.0,58.0,152.0,3.0,1.0,1.0,3.0,26.0,3.0,7.0,26.0,4.0,1.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,8.0,3.0,3.0,5.0,3.0,1.0,9.0,4.0,4.0,26550.0,9800.0,13600.0,2016,2
269,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,10.0,18.0,37.0,5.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,1.0,5.0,1.0,0.0,10.0,2.0,1.0,28900.0,4800.0,4200.0,2016,2
270,1.0,108.0,3.0,37.0,108.0,0.0,0.0,0.0,0.0,171.0,1.0,51.0,171.0,6.0,1.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,9.0,2.0,5.0,4.0,1.0,3.0,10.0,2.0,6.0,29050.0,5300.0,19650.0,2016,2
271,1.0,0.0,0.0,0.0,0.0,118.0,2.0,30.0,118.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,2.0,2.0,5.0,2.0,1.0,10.0,2.0,2.0,28200.0,7600.0,5100.0,2016,2
272,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,4.0,16.0,61.0,9.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,2.0,2.0,7.0,1.0,3.0,13.0,2.0,5.0,53950.0,5800.0,13800.0,2016,2
273,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,2.0,40.0,186.0,11.0,2.0,2.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,11.0,3.0,2.0,13.0,2.0,0.0,19.0,3.0,2.0,72300.0,7400.0,6500.0,2016,2
274,4.0,185.0,4.0,56.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,2.0,13.0,2.0,3.0,23.0,4.0,4.0,84100.0,13350.0,8400.0,2016,3
275,6.0,8.0,1.0,3.0,8.0,152.0,2.0,58.0,152.0,71.0,1.0,20.0,71.0,14.0,2.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,3.0,3.0,13.0,1.0,3.0,25.0,3.0,4.0,79710.0,8150.0,9800.0,2016,3
276,4.0,183.0,3.0,53.0,183.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,20.0,1.0,1.0,10.0,1.0,0.0,2.0,0.0,0.0,0.0,18.0,3.0,1.0,15.0,1.0,1.0,32.0,3.0,2.0,105160.0,7550.0,4800.0,2016,3
277,7.0,109.0,5.0,29.0,112.0,108.0,3.0,37.0,108.0,0.0,0.0,0.0,0.0,26.0,6.0,1.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,19.0,3.0,2.0,18.0,3.0,1.0,36.0,4.0,2.0,117160.0,12500.0,5300.0,2016,3
278,1.0,153.0,5.0,58.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,4.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,3.0,2.0,20.0,3.0,2.0,44.0,6.0,2.0,147150.0,33900.0,7600.0,2016,3
279,0.0,6.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,118.0,2.0,30.0,118.0,32.0,5.0,1.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,5.0,2.0,18.0,7.0,1.0,39.0,9.0,2.0,134100.0,25900.0,5800.0,2016,3
281,1.0,0.0,0.0,0.0,0.0,185.0,4.0,56.0,185.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,12.0,5.0,3.0,11.0,3.0,2.0,18.0,8.0,4.0,67500.0,29510.0,13350.0,2016,3
282,1.0,198.0,2.0,52.0,199.0,8.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,5.0,11.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,3.0,5.0,9.0,1.0,9.0,16.0,3.0,35400.0,51350.0,8150.0,2016,3
283,1.0,13.0,1.0,6.0,13.0,183.0,3.0,53.0,183.0,152.0,2.0,58.0,152.0,5.0,14.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0,1.0,6.0,1.0,6.0,12.0,3.0,24300.0,36300.0,7550.0,2016,3
284,1.0,12.0,1.0,3.0,12.0,109.0,5.0,29.0,112.0,0.0,0.0,0.0,0.0,4.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,6.0,3.0,2.0,5.0,3.0,5.0,16.0,4.0,15200.0,59500.0,12500.0,2016,3
285,1.0,35.0,2.0,21.0,35.0,153.0,5.0,58.0,155.0,108.0,3.0,37.0,108.0,2.0,1.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,3.0,2.0,7.0,3.0,5.0,11.0,6.0,14900.0,38300.0,33900.0,2016,3
286,0.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,2.0,4.0,7.0,5.0,4.0,9.0,15200.0,14000.0,25900.0,2016,3
288,0.0,1.0,1.0,0.0,1.0,198.0,2.0,52.0,199.0,185.0,4.0,56.0,185.0,3.0,1.0,5.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,1.0,1.0,3.0,5.0,2.0,8.0,17300.0,6200.0,29510.0,2016,3
289,3.0,178.0,2.0,41.0,178.0,12.0,1.0,3.0,12.0,183.0,3.0,53.0,183.0,3.0,1.0,10.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,1.0,7.0,2.0,0.0,9.0,5.0,1.0,16.0,17000.0,2900.0,51350.0,2016,3
290,0.0,3.0,1.0,3.0,3.0,35.0,2.0,21.0,35.0,109.0,5.0,29.0,112.0,6.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,7.0,2.0,1.0,6.0,8.0,2.0,12.0,23300.0,6100.0,36300.0,2016,3
291,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,6.0,5.0,1.0,14.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,6.0,3.0,1.0,5.0,6.0,2.0,16.0,15000.0,5900.0,59500.0,2016,3
292,0.0,241.0,5.0,64.0,241.0,247.0,2.0,55.0,247.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,1.0,7.0,2.0,0.0,7.0,7.0,1.0,11.0,18450.0,3200.0,38300.0,2016,3
293,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,2.0,1.0,4.0,4.0,1.0,4.0,12650.0,2900.0,14000.0,2016,3
294,0.0,243.0,2.0,67.0,243.0,1.0,1.0,1.0,1.0,198.0,2.0,52.0,199.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,4.0,3.0,3.0,12750.0,11200.0,15200.0,2016,3
295,1.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,12.0,1.0,3.0,12.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,9600.0,2900.0,6200.0,2016,3
296,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,3.0,4.0,1.0,9700.0,9200.0,2900.0,2016,3
297,2.0,0.0,0.0,0.0,0.0,241.0,5.0,64.0,241.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,2.0,4.0,1.0,1.0,5.0,1.0,2.0,14700.0,2900.0,6100.0,2016,3
298,1.0,241.0,1.0,56.0,241.0,1.0,1.0,0.0,1.0,247.0,2.0,55.0,247.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,7.0,1.0,2.0,5.0,0.0,1.0,8.0,2.0,2.0,22200.0,6350.0,5900.0,2016,3
299,0.0,48.0,1.0,13.0,48.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,10.0,1.0,1.0,7.0,1.0,0.0,11.0,1.0,1.0,31700.0,3400.0,3200.0,2016,4
300,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,5.0,0.0,1.0,9.0,1.0,1.0,26300.0,3000.0,2900.0,2016,4
301,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,3.0,4.0,1.0,0.0,8.0,1.0,3.0,26800.0,3200.0,11200.0,2016,4
302,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,3.0,0.0,1.0,6.0,1.0,1.0,18700.0,3500.0,2900.0,2016,4
303,0.0,252.0,1.0,62.0,252.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,4.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,3.0,3.0,1.0,7.0,3.0,4.0,20700.0,8000.0,9200.0,2016,4
304,0.0,0.0,0.0,0.0,0.0,48.0,1.0,13.0,48.0,243.0,2.0,67.0,243.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,1.0,3.0,2.0,1.0,5.0,4.0,1.0,12700.0,10700.0,2900.0,2016,4
305,1.0,154.0,2.0,33.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,3.0,2.0,0.0,4.0,4.0,2.0,10400.0,13000.0,6350.0,2016,4
307,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,1.0,2.0,1.0,0.0,7.0,3.0,1.0,21100.0,11200.0,3000.0,2016,4
308,0.0,16.0,1.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,2.0,1.0,4.0,1.0,1.0,10.0,2.0,1.0,27800.0,4900.0,3200.0,2016,4
309,0.0,11.0,1.0,6.0,11.0,252.0,1.0,62.0,252.0,241.0,1.0,56.0,241.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,1.0,4.0,1.0,0.0,6.0,2.0,1.0,14700.0,4600.0,3500.0,2016,4
310,0.0,235.0,1.0,74.0,235.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,1.0,3.0,7.0,1.0,3.0,9.0,1.0,3.0,20500.0,3200.0,8000.0,2016,4
311,0.0,1.0,1.0,0.0,1.0,154.0,2.0,33.0,154.0,48.0,1.0,13.0,48.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0,5.0,1.0,2.0,6.0,1.0,4.0,14100.0,2600.0,10700.0,2016,4
313,1.0,147.0,2.0,54.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,1.0,4.0,1.0,1.0,10900.0,3400.0,2600.0,2016,4
314,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,3.0,1.0,5.0,4.0,3.0,13800.0,9300.0,11200.0,2016,4
315,1.0,21.0,2.0,7.0,21.0,235.0,1.0,74.0,235.0,252.0,1.0,62.0,252.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,2.0,19900.0,2000.0,4900.0,2016,4
316,1.0,29.0,2.0,7.0,29.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,2.0,3.0,3.0,1.0,8.0,4.0,2.0,21500.0,9200.0,4600.0,2016,4
317,0.0,17.0,1.0,5.0,17.0,147.0,2.0,54.0,147.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,1.0,20600.0,2900.0,3200.0,2016,4
318,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,1.0,17700.0,3700.0,2600.0,2016,4
319,1.0,30.0,2.0,7.0,30.0,38.0,3.0,18.0,38.0,1.0,1.0,0.0,1.0,2.0,0.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,2.0,3.0,3.0,0.0,1.0,7.0,2.0,5.0,19400.0,4300.0,15100.0,2016,4
320,0.0,171.0,4.0,47.0,171.0,1.0,1.0,0.0,1.0,16.0,1.0,4.0,16.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,1.0,0.0,6.0,2.0,1.0,16800.0,5800.0,3400.0,2016,4
321,1.0,1.0,1.0,1.0,1.0,21.0,2.0,7.0,21.0,11.0,1.0,6.0,11.0,1.0,1.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,1.0,3.0,6.0,4.0,4.0,13400.0,9800.0,9300.0,2016,4
322,1.0,25.0,3.0,14.0,25.0,29.0,2.0,7.0,29.0,235.0,1.0,74.0,235.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,1.0,3.0,1.0,1.0,6.0,2.0,1.0,15900.0,5900.0,2000.0,2016,4
323,1.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,3.0,1.0,3.0,6.0,2.0,4.0,15900.0,4900.0,9200.0,2016,5
324,2.0,1.0,1.0,1.0,1.0,17.0,1.0,5.0,17.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,1.0,2.0,2.0,1.0,6.0,2.0,1.0,16800.0,6900.0,2900.0,2016,5
325,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,147.0,2.0,54.0,147.0,4.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,0.0,1.0,6.0,3.0,1.0,22300.0,7600.0,3700.0,2016,5
326,0.0,203.0,4.0,68.0,203.0,30.0,2.0,7.0,30.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,2.0,3.0,0.0,0.0,7.0,1.0,2.0,25500.0,2300.0,4300.0,2016,5
327,1.0,2.0,1.0,2.0,2.0,171.0,4.0,47.0,171.0,38.0,3.0,18.0,38.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,1.0,4.0,2.0,1.0,8.0,2.0,2.0,29500.0,3500.0,5800.0,2016,5
328,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,5.0,2.0,2.0,4.0,1.0,1.0,7.0,3.0,4.0,19700.0,10100.0,9800.0,2016,5
329,3.0,2.0,2.0,2.0,2.0,25.0,3.0,14.0,25.0,21.0,2.0,7.0,21.0,4.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,2.0,4.0,0.0,1.0,10.0,1.0,2.0,28600.0,2300.0,5900.0,2016,5
330,2.0,1.0,1.0,0.0,1.0,3.0,2.0,3.0,3.0,29.0,2.0,7.0,29.0,7.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,2.0,1.0,1.0,11.0,2.0,2.0,31700.0,4400.0,4900.0,2016,5
331,1.0,7.0,3.0,2.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0,2.0,2.0,2.0,1.0,2.0,12.0,3.0,2.0,34600.0,15600.0,6900.0,2016,5
332,3.0,34.0,3.0,12.0,34.0,1.0,1.0,0.0,1.0,17.0,1.0,5.0,17.0,6.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,1.0,1.0,0.0,10.0,2.0,3.0,26200.0,5500.0,7600.0,2016,5
333,1.0,239.0,5.0,69.0,239.0,203.0,4.0,68.0,203.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,1.0,2.0,2.0,0.0,10.0,3.0,1.0,25000.0,8400.0,2300.0,2016,5
334,2.0,5.0,3.0,2.0,5.0,2.0,1.0,2.0,2.0,30.0,2.0,7.0,30.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,1.0,2.0,8.0,2.0,2.0,18300.0,5800.0,3500.0,2016,5
335,1.0,7.0,5.0,2.0,7.0,1.0,1.0,0.0,1.0,171.0,4.0,47.0,171.0,5.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,4.0,2.0,2.0,1.0,1.0,8.0,5.0,3.0,20100.0,14400.0,10100.0,2016,5
336,1.0,179.0,4.0,51.0,179.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,1.0,3.0,0.0,0.0,7.0,4.0,1.0,17900.0,11500.0,2300.0,2016,5
337,1.0,10.0,3.0,6.0,10.0,7.0,3.0,2.0,7.0,3.0,2.0,3.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,3.0,1.0,1.0,7.0,3.0,2.0,18800.0,8700.0,4400.0,2016,5
338,1.0,31.0,3.0,10.0,31.0,34.0,3.0,12.0,34.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,0.0,1.0,5.0,3.0,3.0,13300.0,6000.0,15600.0,2016,5
339,1.0,0.0,0.0,0.0,0.0,239.0,5.0,69.0,239.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,6.0,3.0,2.0,3.0,1.0,1.0,6.0,4.0,2.0,19400.0,10300.0,5500.0,2016,5
340,2.0,6.0,3.0,2.0,6.0,5.0,3.0,2.0,5.0,203.0,4.0,68.0,203.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,6.0,1.0,2.0,4.0,0.0,2.0,8.0,1.0,3.0,22500.0,2000.0,8400.0,2016,5
341,2.0,263.0,8.0,74.0,263.0,7.0,5.0,2.0,7.0,2.0,1.0,2.0,2.0,5.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,2.0,1.0,5.0,1.0,1.0,11.0,3.0,2.0,31800.0,7800.0,5800.0,2016,5
342,1.0,3.0,1.0,2.0,3.0,179.0,4.0,51.0,179.0,1.0,1.0,0.0,1.0,6.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,2.0,2.0,1.0,9.0,3.0,5.0,22200.0,8100.0,14400.0,2016,5
343,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,1.0,0.0,0.0,7.0,1.0,4.0,18700.0,2900.0,11500.0,2016,5
344,2.0,11.0,5.0,8.0,11.0,10.0,3.0,6.0,10.0,1.0,1.0,0.0,1.0,4.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,1.0,6.0,1.0,3.0,18000.0,2300.0,8700.0,2016,5
345,2.0,3.0,2.0,2.0,3.0,31.0,3.0,10.0,31.0,7.0,3.0,2.0,7.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,7.0,4.0,1.0,2.0,3.0,0.0,8.0,4.0,3.0,24100.0,14200.0,6000.0,2016,5
346,1.0,252.0,4.0,71.0,252.0,0.0,0.0,0.0,0.0,34.0,3.0,12.0,34.0,5.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,3.0,2.0,1.0,1.0,9.0,3.0,4.0,28600.0,6000.0,10300.0,2016,5
347,3.0,8.0,5.0,4.0,8.0,6.0,3.0,2.0,6.0,239.0,5.0,69.0,239.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,2.0,1.0,0.0,7.0,4.0,1.0,20600.0,11600.0,2000.0,2016,5
348,2.0,11.0,6.0,3.0,11.0,263.0,8.0,74.0,263.0,5.0,3.0,2.0,5.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,1.0,7.0,2.0,3.0,18800.0,4600.0,7800.0,2016,5
349,0.0,8.0,1.0,3.0,8.0,3.0,1.0,2.0,3.0,7.0,5.0,2.0,7.0,6.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,2.0,7.0,1.0,3.0,18200.0,2500.0,8100.0,2016,5
350,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,179.0,4.0,51.0,179.0,6.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,1.0,0.0,0.0,7.0,3.0,1.0,16800.0,10900.0,2900.0,2016,5
351,1.0,13.0,7.0,8.0,13.0,11.0,5.0,8.0,11.0,2.0,2.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,2.0,0.0,4.0,4.0,1.0,9900.0,10700.0,2300.0,2016,5
352,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,10.0,3.0,6.0,10.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,1.0,0.0,3.0,3.0,2.0,4.0,6100.0,7000.0,14200.0,2016,5
353,2.0,251.0,3.0,71.0,251.0,252.0,4.0,71.0,252.0,31.0,3.0,10.0,31.0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,1.0,4.0,1.0,3.0,10300.0,2900.0,6000.0,2016,6
354,3.0,12.0,9.0,7.0,12.0,11.0,6.0,3.0,11.0,6.0,3.0,2.0,6.0,1.0,2.0,3.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,7.0,3.0,3.0,4.0,0.0,1.0,7.0,4.0,4.0,22200.0,8900.0,11600.0,2016,6
355,1.0,238.0,4.0,115.0,238.0,8.0,1.0,3.0,8.0,263.0,8.0,74.0,263.0,3.0,1.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,2.0,1.0,7.0,0.0,0.0,12.0,2.0,2.0,35000.0,6400.0,4600.0,2016,6
356,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,3.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,5.0,1.0,0.0,11.0,1.0,1.0,32700.0,1500.0,2500.0,2016,6
357,2.0,13.0,8.0,7.0,13.0,13.0,7.0,8.0,13.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,3.0,4.0,0.0,0.0,8.0,1.0,3.0,21100.0,2000.0,10900.0,2016,6
358,3.0,4.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,11.0,5.0,8.0,11.0,3.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,3.0,3.0,0.0,2.0,8.0,1.0,4.0,23600.0,2600.0,10700.0,2016,6
359,2.0,198.0,7.0,66.0,198.0,251.0,3.0,71.0,251.0,3.0,2.0,2.0,3.0,6.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,4.0,2.0,0.0,11.0,2.0,2.0,31700.0,5700.0,7000.0,2016,6
360,0.0,16.0,8.0,8.0,16.0,12.0,9.0,7.0,12.0,8.0,5.0,4.0,8.0,8.0,3.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,1.0,3.0,2.0,0.0,13.0,4.0,1.0,37800.0,13900.0,2900.0,2016,6
361,1.0,1.0,1.0,1.0,1.0,238.0,4.0,115.0,238.0,11.0,6.0,3.0,11.0,5.0,0.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,5.0,3.0,2.0,3.0,0.0,8.0,6.0,4.0,21900.0,15400.0,8900.0,2016,6
