,volume,disc1,disc2,disc3,disc4,disc5,users
1813,41,16.0,20.0,5.0,0.0,0.0,32
1814,15,7.0,6.0,2.0,0.0,0.0,15
1815,23,13.0,9.0,1.0,0.0,0.0,21
1816,22,11.0,9.0,2.0,0.0,0.0,19
1817,26,13.0,12.0,1.0,0.0,0.0,25
1818,25,15.0,9.0,1.0,0.0,0.0,22
1819,35,19.0,15.0,1.0,0.0,0.0,29
1820,21,13.0,6.0,2.0,0.0,0.0,20
1821,18,6.0,12.0,0.0,0.0,0.0,16
1822,17,9.0,7.0,1.0,0.0,0.0,16
1823,24,11.0,10.0,3.0,0.0,0.0,23
1824,30,15.0,13.0,2.0,0.0,0.0,28
1825,22,12.0,8.0,2.0,0.0,0.0,19
1826,29,13.0,16.0,0.0,0.0,0.0,24
1827,21,9.0,12.0,0.0,0.0,0.0,21
1828,14,6.0,6.0,2.0,0.0,0.0,13
1829,19,9.0,9.0,1.0,0.0,0.0,18
1830,27,17.0,9.0,1.0,0.0,0.0,26
1831,28,13.0,13.0,2.0,0.0,0.0,22
1832,22,12.0,10.0,0.0,0.0,0.0,21
1833,31,15.0,13.0,3.0,0.0,0.0,29
1834,24,11.0,12.0,1.0,0.0,0.0,22
1835,24,14.0,8.0,2.0,0.0,0.0,21
1836,14,7.0,7.0,0.0,0.0,0.0,14
1837,11,5.0,6.0,0.0,0.0,0.0,11
1838,32,16.0,16.0,0.0,0.0,0.0,27
1839,17,12.0,5.0,0.0,0.0,0.0,16
1840,23,15.0,7.0,0.0,1.0,0.0,22
1841,33,21.0,11.0,1.0,0.0,0.0,26
1842,18,5.0,6.0,6.0,1.0,0.0,18
1843,21,11.0,9.0,1.0,0.0,0.0,19
1844,49,9.0,38.0,2.0,0.0,0.0,47
1845,34,11.0,21.0,2.0,0.0,0.0,32
1846,42,14.0,20.0,8.0,0.0,0.0,32
1847,24,13.0,8.0,3.0,0.0,0.0,23
1848,21,9.0,9.0,3.0,0.0,0.0,19
1849,9,5.0,3.0,1.0,0.0,0.0,9
1850,15,4.0,10.0,1.0,0.0,0.0,15
1851,45,24.0,20.0,1.0,0.0,0.0,37
1852,29,12.0,16.0,1.0,0.0,0.0,29
1853,25,12.0,12.0,0.0,1.0,0.0,25
1854,29,14.0,11.0,4.0,0.0,0.0,26
1855,19,8.0,11.0,0.0,0.0,0.0,17
1856,9,4.0,5.0,0.0,0.0,0.0,8
1857,16,8.0,7.0,1.0,0.0,0.0,13
1858,40,16.0,24.0,0.0,0.0,0.0,38
1859,33,19.0,11.0,2.0,1.0,0.0,31
1860,27,12.0,13.0,2.0,0.0,0.0,24
1861,20,11.0,9.0,0.0,0.0,0.0,20
1862,22,8.0,13.0,0.0,1.0,0.0,21
1863,8,5.0,3.0,0.0,0.0,0.0,8
1864,16,4.0,10.0,2.0,0.0,0.0,14
1865,23,12.0,7.0,4.0,0.0,0.0,20
1866,26,17.0,8.0,1.0,0.0,0.0,25
1867,31,13.0,15.0,3.0,0.0,0.0,28
1868,28,14.0,13.0,1.0,0.0,0.0,25
1869,35,18.0,15.0,1.0,1.0,0.0,28
1870,10,2.0,4.0,3.0,1.0,0.0,9
1871,14,9.0,4.0,1.0,0.0,0.0,14
1872,26,15.0,10.0,1.0,0.0,0.0,24
1873,54,12.0,35.0,7.0,0.0,0.0,48
1874,29,11.0,18.0,0.0,0.0,0.0,27
1875,22,12.0,9.0,1.0,0.0,0.0,21
1876,27,13.0,13.0,1.0,0.0,0.0,24
1877,13,3.0,10.0,0.0,0.0,0.0,10
1878,20,7.0,12.0,1.0,0.0,0.0,17
1879,31,14.0,17.0,0.0,0.0,0.0,28
1880,37,16.0,18.0,2.0,0.0,1.0,36
1881,30,18.0,11.0,1.0,0.0,0.0,28
1882,25,16.0,9.0,0.0,0.0,0.0,25
1883,27,13.0,12.0,2.0,0.0,0.0,24
1884,17,6.0,10.0,1.0,0.0,0.0,15
1885,20,5.0,14.0,1.0,0.0,0.0,17
1886,62,11.0,45.0,5.0,1.0,0.0,55
1887,45,11.0,31.0,3.0,0.0,0.0,40
